pair_variables,pair_values_ordered,pair_position_class,permission_status,source_class,source_bucket,source_path,matched_tokens,csv_row_hit_count,text_line_hit_count,matched_fields,sample_context,promoted_to_source_law,promoted_to_admission
D E,03 09,suffix_terminal_edge,allowed_local_member,other_surface,other,labs/g900_observatory/artifacts/json/g900_ladder_nearest_anchor_condition_audit_001.v1.json,03_09,0,11,,"    ""predicted_pair_key"": ""03_09"",",false,false
D E,03 09,suffix_terminal_edge,allowed_local_member,other_surface,other,labs/g900_observatory/artifacts/json/g900_local_non_pair_identity_transition_length_law_001.v1.json,03_09,0,5,,"        ""pair"": ""03_09"",",false,false
D E,03 09,suffix_terminal_edge,allowed_local_member,other_surface,other,labs/g900_observatory/artifacts/json/g900_nearest_anchor_rule_all_source_gap_forks_audit_001.v1.json,03_09,0,13,,"      ""03_09|9|23->24"": 1",false,false
D E,03 09,suffix_terminal_edge,allowed_local_member,other_surface,other,labs/g900_observatory/artifacts/json/g900_p7_hinge_return_pocket_source_provenance_audit_001.v1.json,03_09,0,4,,"      ""pair"": ""03_09"",",false,false
D E,03 09,suffix_terminal_edge,allowed_local_member,other_surface,other,labs/g900_observatory/artifacts/json/g900_p7_interior_package_source_feature_audit_001.v1.json,03_09,0,20,,"    ""03_09"",",false,false
D E,03 09,suffix_terminal_edge,allowed_local_member,construction_surface,return_cell,labs/g900_observatory/artifacts/json/g900_p7_local_return_cell_closure_law_audit_001.v1.json,03_09,0,5,,"        ""03_09"",",false,false
D E,03 09,suffix_terminal_edge,allowed_local_member,construction_surface,return_cell,labs/g900_observatory/artifacts/json/g900_p7_local_return_cell_grammar_audit_001.v1.json,03_09,0,4,,"      ""03_09"",",false,false
D E,03 09,suffix_terminal_edge,allowed_local_member,other_surface,other,labs/g900_observatory/artifacts/json/g900_p7_rhythm_partition_uniqueness_audit_001.v1.json,03_09,0,20,,"      ""03_09"",",false,false
D E,03 09,suffix_terminal_edge,allowed_local_member,other_surface,other,labs/g900_observatory/artifacts/json/g900_p7_root_endpoint_rule_audit_001.v1.json,03_09,0,3,,"      ""03_09"",",false,false
D E,03 09,suffix_terminal_edge,allowed_local_member,other_surface,other,labs/g900_observatory/artifacts/json/g900_p7_transition_length_selector_audit_001.v1.json,03_09,0,3,,"      ""pair"": ""03_09"",",false,false
D E,03 09,suffix_terminal_edge,allowed_local_member,other_surface,other,labs/g900_observatory/artifacts/json/g900_p7_transition_weight_rhythm_audit_001.v1.json,03_09,0,3,,"      ""03_09"",",false,false
D E,03 09,suffix_terminal_edge,allowed_local_member,other_surface,other,labs/g900_observatory/artifacts/json/g900_pair_root_alignment_spectrum_audit_001.v1.json,03_09,0,17,,"  ""git_head"": ""c06028c Audit G900 03_09 root9 triplet alignment"",",false,false
D E,03 09,suffix_terminal_edge,allowed_local_member,other_surface,other,labs/g900_observatory/artifacts/json/g900_pair_root_triplet_03_09_root9_audit_001.v1.json,03_09,0,19,,"  ""schema"": ""g900.pair_root_triplet_03_09_root9_audit"",",false,false
D E,03 09,suffix_terminal_edge,allowed_local_member,other_surface,other,labs/g900_observatory/artifacts/json/g900_phase3_distinct_ladder_condition_audit_001.v1.json,03_09,0,4,,"    ""predicted_pair_key"": ""03_09"",",false,false
D E,03 09,suffix_terminal_edge,allowed_local_member,other_surface,other,labs/g900_observatory/artifacts/json/g900_phase3_fork_ladder_family_audit_001.v1.json,03_09,0,13,,"      ""03_09"",",false,false
D E,03 09,suffix_terminal_edge,allowed_local_member,other_surface,other,labs/g900_observatory/artifacts/json/g900_phase3_other_ladder_comparison_001.v1.json,03_09,0,3,,"  ""reading"": ""The comparison phase-3 member at 32->33 degenerates because the outside moving endpoint collapses onto the anchor: 9 -> 12 -> 9 -> 12. It cannot form a distinct outside pair. The six-nine member remains dis",false,false
D E,03 09,suffix_terminal_edge,allowed_local_member,other_surface,other,labs/g900_observatory/artifacts/json/g900_post_channel_admission_integrity_audit_001.v1.json,03_09,0,2,,"    ""candidate_id"": ""return_cell_03_09_09_12_06_12_06_13"",",false,false
D E,03 09,suffix_terminal_edge,allowed_local_member,other_surface,other,labs/g900_observatory/artifacts/json/g900_predicted_frame_registry_03_09_vs_03_06_audit_001.v1.json,03_09,0,20,,"  ""schema"": ""g900.predicted_frame_registry_03_09_vs_03_06_audit"",",false,false
D E,03 09,suffix_terminal_edge,allowed_local_member,other_surface,projection_exception,labs/g900_observatory/artifacts/json/g900_projection_exception_handles_001.v1.json,03_09,0,20,,"      ""hit_signature"": ""slot_07_internal_carrier:5:4;slot_09_internal_carrier:5:4;slot_10_internal_carrier:5:4;slot_11_internal_carrier:5:4;slot_pair_07_11_boundary_carrier:10:2;slot_pair_09_11_boundary_carrier:10:2;slot",false,false
D E,03 09,suffix_terminal_edge,allowed_local_member,other_surface,other,labs/g900_observatory/artifacts/json/g900_registry_admission_condition_03_09_vs_03_06_001.v1.json,03_09,0,20,,"  ""schema"": ""g900.registry_admission_condition_03_09_vs_03_06"",",false,false
D E,03 09,suffix_terminal_edge,allowed_local_member,other_surface,other,labs/g900_observatory/artifacts/json/g900_repeated_high_endpoint_nonclean_pocket_audit_001.v1.json,03_09,0,1,,"        ""03_09"",",false,false
D E,03 09,suffix_terminal_edge,allowed_local_member,construction_surface,return_cell,labs/g900_observatory/artifacts/json/g900_return_cell_carrier_incidence_packet_scout_002.v1.json,03_09,0,3,,"    ""candidate_id"": ""return_cell_03_09_09_12_06_12_06_13"",",false,false
D E,03 09,suffix_terminal_edge,allowed_local_member,construction_surface,return_cell,labs/g900_observatory/artifacts/json/g900_return_cell_channel_admission_criteria_001.v1.json,03_09,0,1,,"      ""03_09"",",false,false
D E,03 09,suffix_terminal_edge,allowed_local_member,construction_surface,return_cell,labs/g900_observatory/artifacts/json/g900_return_cell_channel_admission_gate_audit_004.v1.json,03_09,0,1,,"    ""candidate_id"": ""return_cell_03_09_09_12_06_12_06_13"",",false,false
D E,03 09,suffix_terminal_edge,allowed_local_member,construction_surface,return_cell,labs/g900_observatory/artifacts/json/g900_return_cell_conserved_packet_scout_001.v1.json,03_09,0,3,,"    ""candidate_id"": ""return_cell_03_09_09_12_06_12_06_13"",",false,false
D E,03 09,suffix_terminal_edge,allowed_local_member,construction_surface,return_cell,labs/g900_observatory/artifacts/json/g900_return_cell_cycle_event_contract_001.v1.json,03_09,0,1,,"        ""03_09"",",false,false
D E,03 09,suffix_terminal_edge,allowed_local_member,construction_surface,return_cell,labs/g900_observatory/artifacts/json/g900_return_cell_one_step_information_transport_support_audit_006.v1.json,03_09,0,6,,"          ""segment_role"": ""03_09"",",false,false
D E,03 09,suffix_terminal_edge,allowed_local_member,construction_surface,return_cell,labs/g900_observatory/artifacts/json/g900_return_cell_packet_successor_rule_scout_003.v1.json,03_09,0,2,,"      ""segment_role"": ""03_09"",",false,false
D E,03 09,suffix_terminal_edge,allowed_local_member,construction_surface,return_cell,labs/g900_observatory/artifacts/json/g900_return_cell_permission_channel_admission_005.v1.json,03_09,0,1,,"    ""candidate_id"": ""return_cell_03_09_09_12_06_12_06_13"",",false,false
D E,03 09,suffix_terminal_edge,allowed_local_member,construction_surface,return_cell,labs/g900_observatory/artifacts/json/g900_return_cell_selector_field_origin_audit_001.v1.json,03_09,0,2,,"      ""03_09"",",false,false
D E,03 09,suffix_terminal_edge,allowed_local_member,construction_surface,return_cell,labs/g900_observatory/artifacts/json/g900_return_cell_transition_length_origin_audit_001.v1.json,03_09,0,3,,"      ""03_09"",",false,false
D E,03 09,suffix_terminal_edge,allowed_local_member,other_surface,other,labs/g900_observatory/artifacts/json/g900_root_slot_12_zero_hit_fork_anatomy_001.v1.json,03_09,0,20,,"  ""git_head"": ""9006773 Audit G900 03_09 versus 06_09 fork"",",false,false
D E,03 09,suffix_terminal_edge,allowed_local_member,construction_surface,root_smoke,labs/g900_observatory/artifacts/json/g900_root_smoke_signature_census_001.v1.json,03_09,0,20,,"      ""signature"": ""slot_09_internal_carrier:6:4;slot_11_internal_carrier:6:4;slot_06_internal_carrier:5:4;slot_12_internal_carrier:5:4;slot_pair_09_11_boundary_carrier:12:2;slot_pair_06_12_boundary_carrier:10:2;slot_pai",false,false
D E,03 09,suffix_terminal_edge,allowed_local_member,other_surface,other,labs/g900_observatory/artifacts/json/g900_six_nine_answering_outside_fork_audit_001.v1.json,03_09,0,20,,"  ""question"": ""Why is 03_09 root_slot 9 the answering outside fork for 06_09 root_slot 12 after the true G60 antipode?"",",false,false
D E,03 09,suffix_terminal_edge,allowed_local_member,other_surface,other,labs/g900_observatory/artifacts/json/g900_six_nine_boundary_orientation_probe_001.v1.json,03_09,0,20,,"                    ""boundary_carrier_id"": ""slot_pair_03_09_boundary_carrier"",",false,false
D E,03 09,suffix_terminal_edge,allowed_local_member,other_surface,other,labs/g900_observatory/artifacts/json/g900_six_nine_corrected_target_union_compare_059.v1.json,03_09,0,7,,"        ""g900_six_nine_source_construction_contrast_filter_034.v1.json|$.true_source_contrasts_first_50[16]|g900_all_phase_ladder_spectrum_audit_001.v1.json|ladder|source_pair|03_09|None|None|None|None"",",false,false
D E,03 09,suffix_terminal_edge,allowed_local_member,other_surface,other,labs/g900_observatory/artifacts/json/g900_six_nine_endpoint_contrast_pair_taxonomy_032.v1.json,03_09,0,15,,"      ""pair_key"": ""03_09"",",false,false
D E,03 09,suffix_terminal_edge,allowed_local_member,other_surface,other,labs/g900_observatory/artifacts/json/g900_six_nine_explicit_half_turn_witness_search_001.v1.json,03_09,0,20,,"  ""reading"": ""A supported fork-side half-turn counterpart candidate exists in the tested table. This does not admit closure for 06_09, but it identifies a supported 03_09-side shadow that can be inspected as a possible 1",false,false
D E,03 09,suffix_terminal_edge,allowed_local_member,other_surface,other,labs/g900_observatory/artifacts/json/g900_six_nine_fork_plateau_checkpoint_001.v1.json,03_09,0,2,,"      ""claim"": ""03_09 root9 is the unique clean three-limit pair-root home."",",false,false
D E,03 09,suffix_terminal_edge,allowed_local_member,other_surface,other,labs/g900_observatory/artifacts/json/g900_six_nine_from_limit_23_source_audit_001.v1.json,03_09,0,4,,"      ""03_09""",false,false
D E,03 09,suffix_terminal_edge,allowed_local_member,other_surface,other,labs/g900_observatory/artifacts/json/g900_six_nine_half_turn_witness_probe_001.v1.json,03_09 09_03,0,4,,"    ""03_09"": {",false,false
D E,03 09,suffix_terminal_edge,allowed_local_member,other_surface,other,labs/g900_observatory/artifacts/json/g900_six_nine_inside_outside_return_audit_001.v1.json,03_09,0,19,,"  ""reading"": ""The same native G60 antipode gives two different return readings. Inside the same 06_09 package it remains unsupported and zero-hit. Through the outside/counterpart fork 03_09 it becomes supported, carrier-",false,false
D E,03 09,suffix_terminal_edge,allowed_local_member,other_surface,other,labs/g900_observatory/artifacts/json/g900_six_nine_limit_transition_23_24_boundary_probe_001.v1.json,03_09,0,6,,"      ""03_09"": 60,",false,false
D E,03 09,suffix_terminal_edge,allowed_local_member,other_surface,other,labs/g900_observatory/artifacts/json/g900_six_nine_local_global_obstruction_probe_001.v1.json,03_09,0,20,,"              ""boundary_carrier_id"": ""slot_pair_03_09_boundary_carrier"",",false,false
D E,03 09,suffix_terminal_edge,allowed_local_member,other_surface,other,labs/g900_observatory/artifacts/json/g900_six_nine_native_fork_law_probe_001.v1.json,03_09,0,11,,"  ""question"": ""Can 03_09 root_slot 9 be derived from a non-receipt fork law around 06_09 root_slot 12?"",",false,false
D E,03 09,suffix_terminal_edge,allowed_local_member,other_surface,other,labs/g900_observatory/artifacts/json/g900_six_nine_obstruction_anatomy_001.v1.json,03_09,0,20,,"              ""boundary_carrier_id"": ""slot_pair_03_09_boundary_carrier"",",false,false
D E,03 09,suffix_terminal_edge,allowed_local_member,other_surface,other,labs/g900_observatory/artifacts/json/g900_six_nine_orientation_law_candidate_001.v1.json,03_09,0,3,,"      ""pair_key"": ""03_09"",",false,false
D E,03 09,suffix_terminal_edge,allowed_local_member,other_surface,other,labs/g900_observatory/artifacts/json/g900_six_nine_orientation_provenance_nonlabel_audit_001.v1.json,03_09,0,3,,"      ""03_09""",false,false
D E,03 09,suffix_terminal_edge,allowed_local_member,other_surface,other,labs/g900_observatory/artifacts/json/g900_six_nine_package_support_field_law_001.v1.json,03_09,0,4,,"          ""slot_pair_03_09_boundary_carrier"",",false,false
D E,03 09,suffix_terminal_edge,allowed_local_member,other_surface,other,labs/g900_observatory/artifacts/json/g900_six_nine_sheet_wrap_candidate_inspection_001.v1.json,03_09,0,20,,"  ""reading"": ""Carrier-local plus30 is not sufficient by itself: plus30 inside 06_09 remains unsupported and zero-hit. But plus30 combined with the fork swap to 03_09 reaches a supported, carrier-bearing, nonzero-hit coun",false,false
D E,03 09,suffix_terminal_edge,allowed_local_member,choice_surface_excluded,other,labs/g900_observatory/artifacts/json/g900_six_nine_source_construction_contrast_filter_034.v1.json,03_09,0,15,,"    ""03_09"": 12,",false,false
D E,03 09,suffix_terminal_edge,allowed_local_member,other_surface,other,labs/g900_observatory/artifacts/json/g900_six_nine_source_geometry_field_origin_inventory_005.v1.json,03_09,0,20,,"        ""predicted_pair_key"": ""03_09"",",false,false
D E,03 09,suffix_terminal_edge,allowed_local_member,choice_surface_excluded,other,labs/g900_observatory/artifacts/json/g900_six_nine_source_like_endpoint_contrast_inspection_033.v1.json,03_09,0,20,,"    ""g900_triplet_limit_alignment_03_09_root9_audit_001.v1.json"": 2",false,false
D E,03 09,suffix_terminal_edge,allowed_local_member,other_surface,other,labs/g900_observatory/artifacts/json/g900_six_nine_support_failure_table_001.v1.json,03_09,0,20,,"              ""boundary_carrier_id"": ""slot_pair_03_09_boundary_carrier"",",false,false
D E,03 09,suffix_terminal_edge,allowed_local_member,choice_surface_excluded,other,labs/g900_observatory/artifacts/json/g900_six_nine_true_source_endpoint_family_anatomy_035.v1.json,03_09,0,5,,"    ""03_09"": 12,",false,false
D E,03 09,suffix_terminal_edge,allowed_local_member,other_surface,other,labs/g900_observatory/artifacts/json/g900_six_nine_two_route_half_turn_audit_001.v1.json,03_09,0,12,,"      ""description"": ""Map 06_09 root_slot 12 to supported fork side 03_09 root_slot 9 with carrier local plus 30."",",false,false
D E,03 09,suffix_terminal_edge,allowed_local_member,construction_surface,slot_pair,labs/g900_observatory/artifacts/json/g900_slot_pair_boundary_carrier_census_v0.1.json,03_09,0,1,,"      ""id"": ""slot_pair_03_09_boundary_carrier"",",false,false
D E,03 09,suffix_terminal_edge,allowed_local_member,other_surface,other,labs/g900_observatory/artifacts/json/g900_source_side_gap_9_11_anchor_split_audit_001.v1.json,03_09,0,20,,"  ""reading"": ""The source-side [9,11] gate opens exactly two branches. Anchor 9, equivalently phase 3 in this two-row branch set, selects the receipt branch 03_09 root_slot 9. Anchor 6, equivalently phase 6, selects the a",false,false
D E,03 09,suffix_terminal_edge,allowed_local_member,other_surface,other,labs/g900_observatory/artifacts/json/g900_source_side_gap_9_11_nearest_anchor_selector_audit_001.v1.json,03_09,0,19,,"  ""reading"": ""Inside the source-side [9,11] fork, nearest-anchor selection exactly separates the receipt branch. Endpoint 9 is distance 3 from source root 12 and selects the admitted 03_09 root9 receipt branch. Endpoint ",false,false
D E,03 09,suffix_terminal_edge,allowed_local_member,other_surface,other,labs/g900_observatory/artifacts/json/g900_source_side_gap_law_9_11_audit_001.v1.json,03_09,0,17,,"        ""03_09"",",false,false
D E,03 09,suffix_terminal_edge,allowed_local_member,other_surface,other,labs/g900_observatory/artifacts/json/g900_total_support_failure_family_001.v1.json,03_09,0,4,,"      ""pair_key"": ""03_09"",",false,false
D E,03 09,suffix_terminal_edge,allowed_local_member,other_surface,other,labs/g900_observatory/artifacts/json/g900_transition_length_minimal_origin_audit_001.v1.json,03_09,0,1,,"      ""03_09"",",false,false
D E,03 09,suffix_terminal_edge,allowed_local_member,prior_transport_surface,other,labs/g900_observatory/artifacts/json/g900_transport_admission_hypothesis_provenance_audit_023.v1.json,03_09,0,3,,"  ""question"": ""Does role.AB=03_09 AND role.E=13 arise from the construction ledger, or is it only a descriptive seed selector?"",",false,false
D E,03 09,suffix_terminal_edge,allowed_local_member,construction_surface,candidate_family_census_014,labs/g900_observatory/artifacts/json/g900_transport_candidate_family_census_014.v1.json,03_09 09_03,0,4,,"        ""03_09"",",false,false
D E,03 09,suffix_terminal_edge,allowed_local_member,choice_surface_excluded,other,labs/g900_observatory/artifacts/json/g900_transport_choice_construction_context_family_census_034.v1.json,03_09 09_03,0,12,,"      ""family_key"": ""roles=03_04 03_09 05_04 :: tuples=tuple_edge_609 tuple_edge_614 tuple_edge_921"",",false,false
D E,03 09,suffix_terminal_edge,allowed_local_member,choice_surface_excluded,other,labs/g900_observatory/artifacts/json/g900_transport_choice_constructive_provenance_search_033.v1.json,03_09,0,12,,"      ""sample_tokens"": ""03_09 tuple_edge_611"",",false,false
D E,03 09,suffix_terminal_edge,allowed_local_member,choice_surface_excluded,other,labs/g900_observatory/artifacts/json/g900_transport_choice_f0001_missing_prefix_edge_probe_037.v1.json,03_09,0,1,,"      ""03_09"",",false,false
D E,03 09,suffix_terminal_edge,allowed_local_member,choice_surface_excluded,other,labs/g900_observatory/artifacts/json/g900_transport_choice_f0001_source_rule_probe_036.v1.json,03_09,0,2,,"    ""family_key"": ""roles=03_04 03_09 05_04 :: tuples=tuple_edge_609 tuple_edge_614 tuple_edge_921"",",false,false
D E,03 09,suffix_terminal_edge,allowed_local_member,choice_surface_excluded,other,labs/g900_observatory/artifacts/json/g900_transport_choice_family_source_law_probe_035.v1.json,03_09 09_03,0,6,,"      ""family_key"": ""roles=03_04 03_09 05_04 :: tuples=tuple_edge_609 tuple_edge_614 tuple_edge_921"",",false,false
D E,03 09,suffix_terminal_edge,allowed_local_member,prior_transport_surface,deferred,labs/g900_observatory/artifacts/json/g900_transport_deferred_gate_frontier_worklist_018a.v1.json,03_09 09_03,0,20,,"      ""role_pairs"": ""03_09 09_11 07_11 07_10"",",false,false
D E,03 09,suffix_terminal_edge,allowed_local_member,prior_transport_surface,other,labs/g900_observatory/artifacts/json/g900_transport_frontier_choice_apparatus_protocol_027.v1.json,03_09,0,1,,"    ""best_selector_from_022"": ""role.AB=03_09 AND role.E=13"",",false,false
D E,03 09,suffix_terminal_edge,allowed_local_member,prior_transport_surface,other,labs/g900_observatory/artifacts/json/g900_transport_frontier_choice_function_stress_test_030.v1.json,03_09,0,1,,"    ""leakage_check"": ""Reject selector-like values 03_09 and 13."",",false,false
D E,03 09,suffix_terminal_edge,allowed_local_member,prior_transport_surface,other,labs/g900_observatory/artifacts/json/g900_transport_frontier_choice_variable_inventory_028.v1.json,03_09,0,3,,"    ""fields_with_value_03_09_count"": 2,",false,false
D E,03 09,suffix_terminal_edge,allowed_local_member,prior_transport_surface,other,labs/g900_observatory/artifacts/json/g900_transport_pair_selector_admission_hypothesis_audit_022.v1.json,03_09,0,1,,"      ""selector_expression"": ""role.AB=03_09 AND role.E=13"",",false,false
D E,03 09,suffix_terminal_edge,allowed_local_member,prior_transport_surface,permission,labs/g900_observatory/artifacts/json/g900_transport_permission_frontier_checkpoint_025.v1.json,03_09,0,3,,"      ""closed_result"": ""The least-sharp best admission hypothesis was role.AB=03_09 AND role.E=13."",",false,false
D E,03 09,suffix_terminal_edge,allowed_local_member,prior_transport_surface,permission,labs/g900_observatory/artifacts/json/g900_transport_permission_frontier_theorem_note_026.v1.json,03_09,0,3,,"      ""claim"": ""The best current pair selector is role.AB=03_09 AND role.E=13."",",false,false
D E,03 09,suffix_terminal_edge,allowed_local_member,construction_surface,permission,labs/g900_observatory/artifacts/json/g900_transport_permission_gate_family_filter_016.v1.json,03_09,0,1,,"    ""known_role_pairs"": ""03_09 09_12 06_12 06_13"",",false,false
D E,03 09,suffix_terminal_edge,allowed_local_member,prior_transport_surface,permission,labs/g900_observatory/artifacts/json/g900_transport_permission_sharpness_audit_021.v1.json,03_09 09_03,0,16,,"    ""role_pairs"": ""03_09 09_12 06_12 06_13"",",false,false
D E,03 09,suffix_terminal_edge,allowed_local_member,prior_transport_surface,other,labs/g900_observatory/artifacts/json/g900_transport_selector_coupling_law_audit_024.v1.json,03_09,0,4,,"  ""question"": ""Why should left pair 03_09 couple to right endpoint 13?"",",false,false
D E,03 09,suffix_terminal_edge,allowed_local_member,other_surface,other,labs/g900_observatory/artifacts/json/g900_triplet_gap_law_9_11_audit_001.v1.json,03_09,0,13,,"  ""question"": ""Is the [9,11] triplet gap law unique to 03_09 root_slot 9 across all full pair-root homes?"",",false,false
D E,03 09,suffix_terminal_edge,allowed_local_member,other_surface,other,labs/g900_observatory/artifacts/json/g900_triplet_limit_alignment_03_09_root9_audit_001.v1.json,03_09,0,10,,"  ""schema"": ""g900.triplet_limit_alignment_03_09_root9_audit"",",false,false
D E,03 09,suffix_terminal_edge,allowed_local_member,other_surface,other,labs/g900_observatory/artifacts/json/g900_zero_hit_condition_frontier_001.v1.json,03_09,0,1,,"      ""closed"": ""03_09 and 06_09 share the 23->24 fork, but 06_09 has delta_vertex_count=1 on all rows.""",false,false
D E,03 09,suffix_terminal_edge,allowed_local_member,other_surface,permission,labs/g900_observatory/data/g900_admitted_permission_channels.v0.1.json,03_09,0,1,,"      ""candidate_id"": ""return_cell_03_09_09_12_06_12_06_13"",",false,false
D E,03 09,suffix_terminal_edge,allowed_local_member,construction_surface,carrier,labs/g900_observatory/data/g900_carriers.v0.1.json,03_09,0,1,,"          ""id"": ""slot_pair_03_09_boundary_carrier"",",false,false
D E,03 09,suffix_terminal_edge,allowed_local_member,other_surface,other,labs/g900_observatory/data/g900_channels.v0.1.json,03_09,0,1,,"      ""candidate_id"": ""return_cell_03_09_09_12_06_12_06_13"",",false,false
D E,03 09,suffix_terminal_edge,allowed_local_member,prior_transport_surface,other,labs/g900_observatory/data/g900_discrete_information_transport_contract.v0.1.json,03_09,0,1,,"    ""candidate_id"": ""return_cell_03_09_09_12_06_12_06_13"",",false,false
D E,03 09,suffix_terminal_edge,allowed_local_member,other_surface,other,labs/g900_observatory/notes/g900_0309_vs_0609_2324_fork_audit_001.md,03_09,0,3,,# G900 03_09 vs 06_09 23_24 fork audit 001,false,false
D E,03 09,suffix_terminal_edge,allowed_local_member,other_surface,other,labs/g900_observatory/notes/g900_channel_admission_readiness_receipt_001.md,03_09,0,2,,- candidate id: `return_cell_03_09_09_12_06_12_06_13`,false,false
D E,03 09,suffix_terminal_edge,allowed_local_member,other_surface,other,labs/g900_observatory/notes/g900_channel_admission_recheck_after_semantics_001.md,03_09,0,2,,- candidate id: `return_cell_03_09_09_12_06_12_06_13`,false,false
D E,03 09,suffix_terminal_edge,allowed_local_member,other_surface,other,labs/g900_observatory/notes/g900_channel_render_contract_001.md,03_09,0,2,,- candidate id: `return_cell_03_09_09_12_06_12_06_13`,false,false
D E,03 09,suffix_terminal_edge,allowed_local_member,other_surface,other,labs/g900_observatory/notes/g900_channel_semantics_contract_001.md,03_09,0,2,,- candidate id: `return_cell_03_09_09_12_06_12_06_13`,false,false
D E,03 09,suffix_terminal_edge,allowed_local_member,prior_transport_surface,other,labs/g900_observatory/notes/g900_discrete_information_transport_contract_001.md,03_09,0,1,,- Candidate: `return_cell_03_09_09_12_06_12_06_13`,false,false
D E,03 09,suffix_terminal_edge,allowed_local_member,construction_surface,return_cell,labs/g900_observatory/notes/g900_explicit_return_cell_channel_admission_001.md,03_09,0,2,,- candidate id: `return_cell_03_09_09_12_06_12_06_13`,false,false
D E,03 09,suffix_terminal_edge,allowed_local_member,construction_surface,full60,labs/g900_observatory/notes/g900_full60_endpoint_pair_hit_inspection_001.md,03_09,0,1,,"- full60 hit pairs: `['02_03', '02_08', '03_09', '05_10', '05_14', '06_12', '06_13', '07_11', '09_12']`",false,false
D E,03 09,suffix_terminal_edge,allowed_local_member,construction_surface,full60,labs/g900_observatory/notes/g900_full60_hit_pair_g15_subgraph_audit_001.md,03_09,0,1,,"- hit pairs: `['02_03', '02_08', '03_09', '05_10', '05_14', '06_12', '06_13', '07_11', '09_12']`",false,false
D E,03 09,suffix_terminal_edge,allowed_local_member,construction_surface,full60,labs/g900_observatory/notes/g900_full60_package_support_audit_001.md,03_09,0,1,,- 3/9 | clean_reciprocal_pair_package | steps 180 | unsupported 0 | direct_boundary_delta 0 | internal_delta 180 | boundary slot_pair_03_09_boundary_carrier,false,false
D E,03 09,suffix_terminal_edge,allowed_local_member,construction_surface,full60,labs/g900_observatory/notes/g900_full60_phase_support_classification_001.md,03_09,0,1,,- 3/9 | clean_reciprocal_pair_package | unsupported 0/180 | internal_delta 180 | boundary slot_pair_03_09_boundary_carrier | classes `full60_phase_package | boundary_supported_package | no_direct_boundary_delta_support_o,false,false
D E,03 09,suffix_terminal_edge,allowed_local_member,construction_surface,full60,labs/g900_observatory/notes/g900_full60_transition_package_anatomy_001.md,03_09,0,1,,"- 3/9 | clean_reciprocal_pair_package | transitions ['3 -> 9', '3/9 -> 9', '9 -> 3'] | root slots {9: 180} | boundary slot_pair_03_09_boundary_carrier",false,false
D E,03 09,suffix_terminal_edge,allowed_local_member,other_surface,other,labs/g900_observatory/notes/g900_g60_true_antipode_sheet_wrap_probe_001.md,03_09,0,1,,"The true G60 antipode, not local+30, supplies a native sheet-wrap candidate. Inside 06_09 it remains unsupported, but with fork swap to 03_09 it reaches a supported, carrier-bearing, nonzero-hit counterpart.",false,false
D E,03 09,suffix_terminal_edge,allowed_local_member,construction_surface,return_cell,labs/g900_observatory/notes/g900_global_local_return_cell_oriented_census_001.md,03_09,0,2,,"- structural candidate pairs: `[['03_09', '09_12', '06_12', '06_13']]`",false,false
D E,03 09,suffix_terminal_edge,allowed_local_member,construction_surface,return_cell,labs/g900_observatory/notes/g900_global_return_cell_label_free_selector_audit_001.md,03_09,0,1,,"- selected pairs: `[['03_09', '09_12', '06_12', '06_13']]`",false,false
D E,03 09,suffix_terminal_edge,allowed_local_member,other_surface,other,labs/g900_observatory/notes/g900_local_non_pair_identity_transition_length_law_001.md,03_09,0,1,,"`['03_09', '09_12', '06_12', '06_13']`",false,false
D E,03 09,suffix_terminal_edge,allowed_local_member,other_surface,other,labs/g900_observatory/notes/g900_p7_hinge_return_pocket_source_provenance_audit_001.md,03_09,0,2,,- hinge pair: `03_09`,false,false
D E,03 09,suffix_terminal_edge,allowed_local_member,other_surface,other,labs/g900_observatory/notes/g900_p7_interior_package_source_feature_audit_001.md,03_09,0,3,,- `03_09`: clean reciprocal,false,false
D E,03 09,suffix_terminal_edge,allowed_local_member,construction_surface,return_cell,labs/g900_observatory/notes/g900_p7_local_return_cell_closure_law_audit_001.md,03_09,0,1,,"- closure candidate pairs: `['03_09', '09_12', '06_12', '06_13']`",false,false
D E,03 09,suffix_terminal_edge,allowed_local_member,construction_surface,return_cell,labs/g900_observatory/notes/g900_p7_local_return_cell_grammar_audit_001.md,03_09,0,2,,"`['03_09', '09_12', '06_12', '06_13']`",false,false
D E,03 09,suffix_terminal_edge,allowed_local_member,other_surface,other,labs/g900_observatory/notes/g900_p7_rhythm_partition_uniqueness_audit_001.md,03_09,0,3,,"`['02_08', '02_03', '03_09', '09_12', '06_12', '06_13']`",false,false
D E,03 09,suffix_terminal_edge,allowed_local_member,other_surface,other,labs/g900_observatory/notes/g900_p7_transition_length_selector_audit_001.md,03_09,0,1,,"- pair sequence: `['02_03', '03_09', '09_12', '06_12']`",false,false
D E,03 09,suffix_terminal_edge,allowed_local_member,other_surface,other,labs/g900_observatory/notes/g900_p7_transition_weight_rhythm_audit_001.md,03_09,0,3,,"`['02_08', '02_03', '03_09', '09_12', '06_12', '06_13']`",false,false
D E,03 09,suffix_terminal_edge,allowed_local_member,other_surface,other,labs/g900_observatory/notes/g900_pair_root_alignment_spectrum_audit_001.md,03_09,0,4,,Is the triplet alignment unique to `03_09 root_slot 9` across all full pair-root homes?,false,false
